waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,327119	-5,000000E-1	2015-03-25  12:12:47,327119	-3,150785E-2
2015-03-25  12:12:47,327159	-5,000000E-1	2015-03-25  12:12:47,327159	-2,512359E-2
2015-03-25  12:12:47,327199	-5,000000E-1	2015-03-25  12:12:47,327199	-1,793442E-2
2015-03-25  12:12:47,327239	-5,000000E-1	2015-03-25  12:12:47,327239	-1,021550E-2
2015-03-25  12:12:47,327279	-5,000000E-1	2015-03-25  12:12:47,327279	-2,257233E-3
2015-03-25  12:12:47,327319	-5,000000E-1	2015-03-25  12:12:47,327319	5,645535E-3
2015-03-25  12:12:47,327359	-5,000000E-1	2015-03-25  12:12:47,327359	1,320441E-2
2015-03-25  12:12:47,327399	-5,000000E-1	2015-03-25  12:12:47,327399	2,014790E-2
2015-03-25  12:12:47,327439	-5,000000E-1	2015-03-25  12:12:47,327439	2,623109E-2
2015-03-25  12:12:47,327479	-5,000000E-1	2015-03-25  12:12:47,327479	3,124421E-2
2015-03-25  12:12:47,327519	-5,000000E-1	2015-03-25  12:12:47,327519	3,501980E-2
2015-03-25  12:12:47,327559	-5,000000E-1	2015-03-25  12:12:47,327559	3,743817E-2
2015-03-25  12:12:47,327599	-5,000000E-1	2015-03-25  12:12:47,327599	3,843111E-2
